"Offer ID","Created On","Offer Name","Categories","Cities","Merchant Name","Type","UPCs","IIDs","Price","Sales","Qty Sold","Qty Avl","Status"
"33643","2019-12-23 00:00:00","Kroger Merry Christmas Gift Card","$10 Gift Cards;
Christmas;
$100 Gift Cards;
$20 Gift Cards;
$50 Gift Cards;
Occasions;
Thanksgiving;
$15 Gift Cards;
$25 Gift Cards;
Our Store Gift Cards","Bakers Plus","Kroger","Physical Gift Card Offer","07675038259","105856","Variable (10-250);
Fixed
75;100;50;25","5886.33","113","Unlimited","LIVE"
"33634","2019-12-19 00:00:00","H&M eGift","Kids & Baby;
Women;
Men;
Back to School;
eGift Cards;
Clothing","Bakers Plus","H&M","Gift Card Offer","07675011710","63826","Variable (10-300);
Fixed
75;100;50;25","4089.16","68","Unlimited","LIVE"
"33621","2019-12-17 00:00:00","Happy Moments Gift Card","Back to School;
Happy Cards","Bakers Plus","Happy Moments","Physical Gift Card Offer","07675031374","102775","Variable (20-500);
Fixed
75;100;50;25","1705","38","Unlimited","LIVE"
"33587","2019-11-26 00:00:00","Happy You eGift Card","Back to School;
Clothing;
eGift Cards;
Restaurants;
Happy Cards","Bakers Plus","Happy You Swap","Gift Card Offer","07675037890","105098","Variable (25-500);
Fixed
75;100;50;25","25613.91","401","Unlimited","LIVE"
"33587","2019-11-26 00:00:00","Happy You eGift Card","Back to School;
Clothing;
eGift Cards;
Restaurants;
Happy Cards","Bakers Plus","Happy You Swap","Gift Card Offer","07675037890","105098","Variable (25-500);
Fixed
75;100;50;25","25613.91","401","Unlimited","LIVE"
"33565","2019-11-22 00:00:00","Delta Air Lines Gift Card","Graduation;
Wife;
Thank You;
Thanksgiving;
Birthday;
Couples;
Mother's Day;
Travel;
Black Friday;
Anniversary;
Christmas;
Vacation","Bakers Plus","Delta Air Lines","Physical Gift Card Offer","07675030648
07675030650
07675030652","101125
101127
101129","
Fixed
250;100;50","3353.60","31","Unlimited","LIVE"
"33523","2019-11-15 00:00:00","Sling TV eGift","$50 Gift Cards;
eGift Cards;
At Home;
Occasions;
$25 Gift Cards;
$100 Gift Cards;
Entertainment;
Streaming and Digital Entertainment;
Music & Technology","Bakers Plus","Sling TV","Gift Card Offer","07675037851","104972","Variable (25-100);
Fixed
75;100;50;25","10147.32","155","Unlimited","LIVE"
"33511","2019-11-12 00:00:00","Subway eGift","At Home;
$15 Gift Cards;
$25 Gift Cards;
eGift Cards;
$100 Gift Cards;
$10 Gift Cards;
Food Delivery and Pick Up;
$20 Gift Cards;
$50 Gift Cards;
Restaurants","Bakers Plus","Subway®","Gift Card Offer","07675037739
07675037739
07675037739
07675037739
07675037739
07675037739
07675037739
07675037739
07675037739
07675037739","104391
107701
107700
107699
107702
107698
1002470
1002473
1002472
1002471","Variable (5-250);
Fixed
75;100;50;25","41189.05","1624","Unlimited","LIVE"
"33511","2019-11-12 00:00:00","Subway eGift","At Home;
$15 Gift Cards;
$25 Gift Cards;
eGift Cards;
$100 Gift Cards;
$10 Gift Cards;
Food Delivery and Pick Up;
$20 Gift Cards;
$50 Gift Cards;
Restaurants","Bakers Plus","Subway®","Gift Card Offer","07675037739
07675037739
07675037739
07675037739
07675037739
07675037739
07675037739
07675037739
07675037739
07675037739","104391
107701
107700
107699
107702
107698
1002470
1002473
1002472
1002471","Variable (5-250);
Fixed
75;100;50;25","41189.05","1624","Unlimited","LIVE"
"33510","2019-11-12 00:00:00","Xbox Live 3 Month Subscription","At Home;
eGift Cards;
Video Games;
Streaming and Digital Entertainment;
Music & Technology","Bakers Plus","Microsoft Xbox","Gift Card Offer","07675030085","100019","
Fixed
24.99","3298.68","132","Unlimited","LIVE"
"33503","2019-11-06 00:00:00","Target Gift Card","Online Shopping;
Women;
Home;
Kids & Baby;
At Home;
Men;
Back to School;
Occasions;
Clothing;
Pet;
Shopping","Bakers Plus","Target","Physical Gift Card Offer","07675014342","71555","Variable (10-500);
Fixed
75;100;50;25","65873.53","1506","Unlimited","LIVE"
"33478","2019-11-05 00:00:00","Target  eGift Card","Online Shopping;
Women;
Back to School;
Home;
Clothing;
At Home;
Men;
Home Improvement;
Occasions;
eGift Cards;
Pet;
Shopping","Bakers Plus","Target","Gift Card Offer","07675015835","72786","Variable (1-500);
Fixed
75;100;50;200;150;25","721963.97","11116","Unlimited","LIVE"
"33478","2019-11-05 00:00:00","Target  eGift Card","Online Shopping;
Women;
Back to School;
Home;
Clothing;
At Home;
Men;
Home Improvement;
Occasions;
eGift Cards;
Pet;
Shopping","Bakers Plus","Target","Gift Card Offer","07675015835","72786","Variable (1-500);
Fixed
75;100;50;200;150;25","721963.97","11116","Unlimited","LIVE"
"33455","2019-11-01 00:00:00","DoorDash eGift Card","Featured;
Recipient;
Teacher;
$20 Gift Cards;
Food Delivery and Pick Up;
Friend;
$50 Gift Cards;
eGift Cards;
Thank You;
Sister;
Featured;
$15 Gift Cards;
At Home;
Featured;
$25 Gift Cards;
Featured;
Brother;
$100 Gift Cards;
Restaurants","Bakers Plus","DoorDash","Gift Card Offer","07675039017","107053","Variable (15-200);
Fixed
60;75;100;50;70;25","205736.31","5466","Unlimited","LIVE"
"33449","2019-10-31 00:00:00","Happy Eats Gift Card","Happy Cards","Bakers Plus","Happy Eats","Physical Gift Card Offer","07675030933","101714","Variable (20-500);
Fixed
75;100;50;25","1855","57","Unlimited","LIVE"
"33449","2019-10-31 00:00:00","Happy Eats Gift Card","Happy Cards","Bakers Plus","Happy Eats","Physical Gift Card Offer","07675030933","101714","Variable (20-500);
Fixed
75;100;50;25","1855","57","Unlimited","LIVE"
"33424","2019-10-18 00:00:00","GRUBHUB Gift Card","Congratulations;
$100 Gift Cards;
$10 Gift Cards;
Independence Day;
Food Delivery and Pick Up;
$20 Gift Cards;
Housewarming;
$50 Gift Cards;
Thank You;
Easter;
At Home;
$15 Gift Cards;
Graduation;
$25 Gift Cards;
Friend;
Restaurants","Bakers Plus","GRUBHUB","Physical Gift Card Offer","07675038176","105568","Variable (5-500);
Fixed
75;100;50;65;25","14635.14","314","Unlimited","LIVE"
"33421","2019-10-18 00:00:00","GRUBHUB eGift Cards","$25 Gift Cards;
Friend;
Easter;
At Home;
Sister;
$100 Gift Cards;
$10 Gift Cards;
Graduation;
Couples;
Teacher;
$20 Gift Cards;
Congratulations;
Husband;
Brother;
$50 Gift Cards;
Thank You;
Independence Day;
Food Delivery and Pick Up;
Featured;
Featured;
$15 Gift Cards;
eGift Cards;
Housewarming;
Wife;
Featured;
Restaurants","Bakers Plus","GRUBHUB","Gift Card Offer","07675038175
07675038175
07675038175
07675038175
07675038175","105567
106873
106870
106872
106871","Variable (5-500);
Fixed
75;100;50;25","93126.08","2627","Unlimited","LIVE"
"33421","2019-10-18 00:00:00","GRUBHUB eGift Cards","$25 Gift Cards;
Friend;
Easter;
At Home;
Sister;
$100 Gift Cards;
$10 Gift Cards;
Graduation;
Couples;
Teacher;
$20 Gift Cards;
Congratulations;
Husband;
Brother;
$50 Gift Cards;
Thank You;
Independence Day;
Food Delivery and Pick Up;
Featured;
Featured;
$15 Gift Cards;
eGift Cards;
Housewarming;
Wife;
Featured;
Restaurants","Bakers Plus","GRUBHUB","Gift Card Offer","07675038175
07675038175
07675038175
07675038175
07675038175","105567
106873
106870
106872
106871","Variable (5-500);
Fixed
75;100;50;25","93126.08","2627","Unlimited","LIVE"
"33418","2019-10-17 00:00:00","Which Wich eGift","Congratulations;
$25 Gift Cards;
eGift Cards;
Independence Day;
$100 Gift Cards;
Friend;
Housewarming;
$20 Gift Cards;
Easter;
$50 Gift Cards;
Graduation;
Thank You;
Restaurants","Bakers Plus","Which Wich","Gift Card Offer","07675017385","75319","Variable (20-250);
Fixed
75;100;50;25","735","27","Unlimited","LIVE"
"33417","2019-10-17 00:00:00","FIFA 20 ULTIMATE TEAM FIFA POINTS 12000","Christmas;
Husband;
eGift Cards;
Black Friday;
Thanksgiving;
Video Games","Bakers Plus","Microsoft Xbox","Gift Card Offer","07675038909","106902","
Fixed
99.99","0","0","Unlimited","LIVE"
"33416","2019-10-17 00:00:00","FIFA 20 ULTIMATE EDITION","eGift Cards;
Black Friday;
Thanksgiving;
Christmas;
Husband;
Video Games","Bakers Plus","Microsoft Xbox","Gift Card Offer","07675038917","106910","
Fixed
99.99","0","0","Unlimited","LIVE"
"33813","2020-02-18 00:00:00","Graeter's  Gift Card","$50 Gift Cards;
Brother;
$20 Gift Cards;
$10 Gift Cards;
Women;
Husband;
$100 Gift Cards;
Friend;
Kroger;
$15 Gift Cards;
Sister;
Men;
Wife;
$25 Gift Cards;
Thank You;
Restaurants;
Shopping","Bakers Plus","Graeter's Ice Cream","Physical Gift Card Offer","07675015376","70440","Variable (10-100);
Fixed
80;75;100;50;25","931","57","Unlimited","LIVE"
"33809","2020-02-14 00:00:00","Amtrak Gift Card","Travel;
$100 Gift Cards;
Vacation;
Couples;
Black Friday;
$25 Gift Cards;
$50 Gift Cards;
Christmas;
Thanksgiving;
Shopping","Bakers Plus","Amtrak®","Physical Gift Card Offer","07675025494","91285","Variable (25-500);
Fixed
75;100;50;65;25","140","2","Unlimited","LIVE"
"33808","2020-02-14 00:00:00","Macaroni Grill Gift Card","$25 Gift Cards;
Mother's Day;
$50 Gift Cards;
Birthday;
Husband;
Friend;
Valentine's Day;
$100 Gift Cards;
Father's Day;
Restaurants;
Wife;
Wedding;
Thank You;
Shopping","Bakers Plus","Macaroni Grill","Physical Gift Card Offer","07675027892","89670","Variable (25-250);
Fixed
75;100;50;25","125","3","Unlimited","LIVE"
"33807","2020-02-14 00:00:00","Pappas Restaurants Gift Card","$20 Gift Cards;
Friend;
$25 Gift Cards;
Restaurants;
$15 Gift Cards;
Thank You;
$10 Gift Cards;
$100 Gift Cards;
Shopping","Bakers Plus","Pappas Restaurants","Physical Gift Card Offer","07675005084
07675005084
07675005084
07675005084
07675005084","60364
60128
60129
60127
9553","Variable (25-500);
Fixed
75;100;50;25","725","10","Unlimited","LIVE"
"33799","2020-02-12 00:00:00","Hot Topic Gift Card","$10 Gift Cards;
Husband;
$100 Gift Cards;
Black Friday;
$15 Gift Cards;
Sister;
Clothing;
Wife;
$25 Gift Cards;
Women;
Back to School;
$50 Gift Cards;
Thanksgiving;
$20 Gift Cards;
Shopping","Bakers Plus","Hot Topic","Physical Gift Card Offer","07675014172","68181","Variable (15-500);
Fixed
75;100;50;25","375","9","Unlimited","LIVE"
"33798","2020-02-12 00:00:00","Coney Island $50 Gift Card","Black Friday;
Kids & Baby;
Couples;
Vacation;
Christmas;
Travel;
Thanksgiving;
Wife;
Occasions;
Shopping","Bakers Plus","Coney Island","Physical Gift Card Offer","07675014571","69008","
Fixed
50","0","0","Unlimited","LIVE"
"33798","2020-02-12 00:00:00","Coney Island $50 Gift Card","Black Friday;
Kids & Baby;
Couples;
Vacation;
Christmas;
Travel;
Thanksgiving;
Wife;
Occasions;
Shopping","Bakers Plus","Coney Island","Physical Gift Card Offer","07675014571","69008","
Fixed
50","0","0","Unlimited","LIVE"
"33797","2020-02-12 00:00:00","Friendly's Ice Cream $25 Gift Card","Thank You;
Friend;
Restaurants;
Birthday;
Wife;
Kids & Baby;
Shopping","Bakers Plus","Friendly's Ice Cream","Physical Gift Card Offer","07675013972","67849","
Fixed
25","0","0","Unlimited","LIVE"
"33795","2020-02-12 00:00:00","Rusty Pelican Gift Card","$25 Gift Cards;
Christmas;
$50 Gift Cards;
$20 Gift Cards;
$10 Gift Cards;
Thank You;
$100 Gift Cards;
Kroger;
Friend;
$15 Gift Cards;
Occasions;
Restaurants;
Shopping","Bakers Plus","Rusty Pelican","Physical Gift Card Offer","07675017430","76122","
Fixed
25","75","3","Unlimited","LIVE"
"33795","2020-02-12 00:00:00","Rusty Pelican Gift Card","$25 Gift Cards;
Christmas;
$50 Gift Cards;
$20 Gift Cards;
$10 Gift Cards;
Thank You;
$100 Gift Cards;
Kroger;
Friend;
$15 Gift Cards;
Occasions;
Restaurants;
Shopping","Bakers Plus","Rusty Pelican","Physical Gift Card Offer","07675017430","76122","
Fixed
25","75","3","Unlimited","LIVE"
"33793","2020-02-12 00:00:00","Wayfair Gift Card","Online Shopping;
$15 Gift Cards;
Sister;
Home;
Men;
Couples;
$25 Gift Cards;
Black Friday;
Mother's Day;
At Home;
$50 Gift Cards;
Brother;
Anniversary;
$20 Gift Cards;
$10 Gift Cards;
Mother's Day;
Women;
Wife;
$100 Gift Cards;
Thanksgiving;
Wedding;
Shopping","Bakers Plus","Wayfair","Physical Gift Card Offer","07675017391","82808","Variable (25-500);
Fixed
75;100;50;25","2803.60","23","Unlimited","LIVE"
"33785","2020-02-06 00:00:00","Sally Beauty Supply Gift Card","Occasions;
Women;
Mother's Day;
Shopping","Bakers Plus","Sally Beauty®","Physical Gift Card Offer","07675026700","88361","Variable (25-100);
Fixed
75;100;50;25","294.43","9","Unlimited","LIVE"
"33780","2020-02-05 00:00:00","Captain D's Gift Card","$50 Gift Cards;
$10 Gift Cards;
$15 Gift Cards;
$25 Gift Cards;
Friend;
$100 Gift Cards;
$20 Gift Cards;
Restaurants","Bakers Plus","Captain D's","Physical Gift Card Offer","07675012111","64398","Variable (20-100);
Fixed
55;75;100;30","2175","54","Unlimited","LIVE"
"33780","2020-02-05 00:00:00","Captain D's Gift Card","$50 Gift Cards;
$10 Gift Cards;
$15 Gift Cards;
$25 Gift Cards;
Friend;
$100 Gift Cards;
$20 Gift Cards;
Restaurants","Bakers Plus","Captain D's","Physical Gift Card Offer","07675012111","64398","Variable (20-100);
Fixed
55;75;100;30","2175","54","Unlimited","LIVE"
"33766","2020-02-03 00:00:00","Baja Fresh Mexican Grill Gift Card","Restaurants","Bakers Plus","Baja Fresh Mexican Grill","Physical Gift Card Offer","07675013687","88782","Variable (15-100);
Fixed
75;100;50;25","1499.90","42","Unlimited","LIVE"
"33765","2020-02-03 00:00:00","Wendell August Gift Card","$15 Gift Cards;
Christmas;
Couples;
$25 Gift Cards;
$50 Gift Cards;
$20 Gift Cards;
Thanksgiving;
$100 Gift Cards;
Travel;
Vacation","Bakers Plus","Wendell August","Physical Gift Card Offer","07675012906","66143","Variable (25-300);
Fixed
75;100;50;25","0","0","Unlimited","LIVE"
"33765","2020-02-03 00:00:00","Wendell August Gift Card","$15 Gift Cards;
Christmas;
Couples;
$25 Gift Cards;
$50 Gift Cards;
$20 Gift Cards;
Thanksgiving;
$100 Gift Cards;
Travel;
Vacation","Bakers Plus","Wendell August","Physical Gift Card Offer","07675012906","66143","Variable (25-300);
Fixed
75;100;50;25","0","0","Unlimited","LIVE"
"33761","2020-01-28 00:00:00","Kroger Dillons Baker Gerbes Gift Card","$50 Gift Cards;
$20 Gift Cards;
$10 Gift Cards;
$100 Gift Cards;
Christmas;
$15 Gift Cards;
Thanksgiving;
$25 Gift Cards;
Our Store Gift Cards","Bakers Plus","Dillons","Physical Gift Card Offer","07675039104","107190","Variable (10-250);
Fixed
75;100;50;25","15082.20","243","Unlimited","LIVE"
"33744","2020-01-21 00:00:00","Kroger Enterprise Gift Card","$10 Gift Cards;
$100 Gift Cards;
Christmas;
$15 Gift Cards;
Thanksgiving;
$25 Gift Cards;
$50 Gift Cards;
$20 Gift Cards;
Our Store Gift Cards","Bakers Plus","Kroger","Physical Gift Card Offer","07675039106","107192","Variable (10-250);
Fixed
75;100;50;25","194230.89","3014","Unlimited","LIVE"
"33744","2020-01-21 00:00:00","Kroger Enterprise Gift Card","$10 Gift Cards;
$100 Gift Cards;
Christmas;
$15 Gift Cards;
Thanksgiving;
$25 Gift Cards;
$50 Gift Cards;
$20 Gift Cards;
Our Store Gift Cards","Bakers Plus","Kroger","Physical Gift Card Offer","07675039106","107192","Variable (10-250);
Fixed
75;100;50;25","194230.89","3014","Unlimited","LIVE"
"33743","2020-01-21 00:00:00","Kroger Ruler Foods Gift Card","$15 Gift Cards;
Thanksgiving;
$25 Gift Cards;
$50 Gift Cards;
$20 Gift Cards;
$10 Gift Cards;
$100 Gift Cards;
Christmas;
Our Store Gift Cards","Bakers Plus","Ruler Foods","Physical Gift Card Offer","07675039103","107189","Variable (10-250);
Fixed
75;100;50;25","2444.90","28","Unlimited","LIVE"
"33742","2020-01-21 00:00:00","Kroger Ralphs Gift Card","$50 Gift Cards;
$20 Gift Cards;
$10 Gift Cards;
$100 Gift Cards;
Christmas;
$15 Gift Cards;
Thanksgiving;
$25 Gift Cards;
Our Store Gift Cards","Bakers Plus","Ralphs","Physical Gift Card Offer","07675039102","107188","Variable (10-250);
Fixed
75;100;50;25","497529.18","6595","Unlimited","LIVE"
"33741","2020-01-21 00:00:00","Kroger QFC Gift Card","$100 Gift Cards;
Christmas;
$15 Gift Cards;
Black Friday;
$25 Gift Cards;
$50 Gift Cards;
$20 Gift Cards;
Thanksgiving;
Our Store Gift Cards","Bakers Plus","QFC","Physical Gift Card Offer","07675039101","107187","Variable (10-250);
Fixed
75;100;50;25","60481.44","969","Unlimited","LIVE"
"33741","2020-01-21 00:00:00","Kroger QFC Gift Card","$100 Gift Cards;
Christmas;
$15 Gift Cards;
Black Friday;
$25 Gift Cards;
$50 Gift Cards;
$20 Gift Cards;
Thanksgiving;
Our Store Gift Cards","Bakers Plus","QFC","Physical Gift Card Offer","07675039101","107187","Variable (10-250);
Fixed
75;100;50;25","60481.44","969","Unlimited","LIVE"
"33739","2020-01-21 00:00:00","Kroger Metro Market Gift Card","$15 Gift Cards;
Thanksgiving;
$25 Gift Cards;
$50 Gift Cards;
$20 Gift Cards;
$10 Gift Cards;
$100 Gift Cards;
Christmas;
Our Store Gift Cards","Bakers Plus","Metro Market","Physical Gift Card Offer","07675039099","107185","Variable (10-250);
Fixed
75;100;50;25","7824.44","90","Unlimited","LIVE"
"33738","2020-01-21 00:00:00","Kroger Mariano's Gift Card","$50 Gift Cards;
$20 Gift Cards;
$10 Gift Cards;
$100 Gift Cards;
Christmas;
$15 Gift Cards;
Thanksgiving;
$25 Gift Cards;
Our Store Gift Cards","Bakers Plus","Mariano's","Physical Gift Card Offer","07675039098","107184","Variable (10-250);
Fixed
75;100;50;25","127308.21","1387","Unlimited","LIVE"
"33738","2020-01-21 00:00:00","Kroger Mariano's Gift Card","$50 Gift Cards;
$20 Gift Cards;
$10 Gift Cards;
$100 Gift Cards;
Christmas;
$15 Gift Cards;
Thanksgiving;
$25 Gift Cards;
Our Store Gift Cards","Bakers Plus","Mariano's","Physical Gift Card Offer","07675039098","107184","Variable (10-250);
Fixed
75;100;50;25","127308.21","1387","Unlimited","LIVE"
"33737","2020-01-21 00:00:00","Kroger King Soopers Gift Card","$100 Gift Cards;
Christmas;
$15 Gift Cards;
Thanksgiving;
$25 Gift Cards;
$50 Gift Cards;
$20 Gift Cards;
$10 Gift Cards;
Our Store Gift Cards","Bakers Plus","King Soopers","Physical Gift Card Offer","07675039097","107183","Variable (10-250);
Fixed
75;100;50;25","365696.22","6489","Unlimited","LIVE"
"33735","2020-01-21 00:00:00","Kroger JayC Gift Card","Thanksgiving;
$25 Gift Cards;
$50 Gift Cards;
$20 Gift Cards;
$10 Gift Cards;
$100 Gift Cards;
Christmas;
$15 Gift Cards;
Our Store Gift Cards","Bakers Plus","Jay C Food Stores","Physical Gift Card Offer","07675039096","107182","Variable (10-250);
Fixed
75;100;50;25","3419.90","35","Unlimited","LIVE"
"33654","2019-12-24 00:00:00","Kroger Pic N Save Gift Card","$50 Gift Cards;
$20 Gift Cards;
$10 Gift Cards;
$100 Gift Cards;
Christmas;
$15 Gift Cards;
Thanksgiving;
$25 Gift Cards;
Occasions;
Our Store Gift Cards","Bakers Plus","Pick N Save","Physical Gift Card Offer","07675039100","107186","Variable (10-250);
Fixed
75;100;50;25","166698.26","2704","Unlimited","LIVE"
"33654","2019-12-24 00:00:00","Kroger Pic N Save Gift Card","$50 Gift Cards;
$20 Gift Cards;
$10 Gift Cards;
$100 Gift Cards;
Christmas;
$15 Gift Cards;
Thanksgiving;
$25 Gift Cards;
Occasions;
Our Store Gift Cards","Bakers Plus","Pick N Save","Physical Gift Card Offer","07675039100","107186","Variable (10-250);
Fixed
75;100;50;25","166698.26","2704","Unlimited","LIVE"
"33653","2019-12-23 00:00:00","Kroger Foods Co. Gift Card","$50 Gift Cards;
$20 Gift Cards;
$10 Gift Cards;
$100 Gift Cards;
Christmas;
$15 Gift Cards;
Thanksgiving;
$25 Gift Cards;
Occasions;
Our Store Gift Cards","Bakers Plus","Foods Co","Physical Gift Card Offer","07675039094","107180","Variable (10-250);
Fixed
75;100;50;25","0","0","0","LIVE"
"33652","2019-12-23 00:00:00","Kroger City Market Gift Card","Occasions;
$50 Gift Cards;
$20 Gift Cards;
$10 Gift Cards;
$100 Gift Cards;
Christmas;
$15 Gift Cards;
Thanksgiving;
$25 Gift Cards;
Our Store Gift Cards","Bakers Plus","City Market","Physical Gift Card Offer","07675039093","107179","Variable (10-250);
Fixed
75;100;50;25","61330.97","879","Unlimited","LIVE"
"34738","2020-06-26 00:00:00","Sony PS Now 3M $24.99 eGift","Entertainment;
eGift Cards;
Video Games","Bakers Plus","Sony PlayStation","Gift Card Offer","07675039385","107672","
Fixed
24.99","24.99","1","Unlimited","LIVE"
"34724","2020-06-26 00:00:00","Focus Brands Gift Card","$20 Gift Cards;
$10 Gift Cards;
Birthday;
Recipient;
$100 Gift Cards;
Friend;
Thank You;
$15 Gift Cards;
Sister;
Father's Day;
Value;
$25 Gift Cards;
Teacher;
Occasions;
$50 Gift Cards;
Brother;
Mother's Day;
Restaurants","Bakers Plus","Mix It Up™","Physical Gift Card Offer","07675039664","108092","Variable (5-200);
Fixed
75;100;50;25","340","9","Unlimited","LIVE"
"34723","2020-06-26 00:00:00","Focus Brands eGift Card","Teacher;
$50 Gift Cards;
Brother;
Father's Day;
$20 Gift Cards;
$10 Gift Cards;
Occasions;
eGift Cards;
Recipient;
$100 Gift Cards;
Friend;
Mother's Day;
$15 Gift Cards;
Sister;
Birthday;
Value;
$25 Gift Cards;
Restaurants","Bakers Plus","Mix It Up™","Gift Card Offer","07675039661","108087","Variable (5-200);
Fixed
75;100;50;25","310","15","Unlimited","LIVE"
"34658","2020-06-10 00:00:00","Roblox eGift Card","$15 Gift Cards;
Sister;
Music & Technology;
Value;
$25 Gift Cards;
Thanksgiving;
Occasions;
$50 Gift Cards;
Brother;
Christmas;
eGift Cards;
$20 Gift Cards;
$10 Gift Cards;
Black Friday;
Kids & Baby;
Recipient;
$100 Gift Cards;
Friend;
Birthday;
Video Games","Bakers Plus","Roblox","Gift Card Offer","07675039975","108607","Variable (5-200);
Fixed
75;100;50;25","3974.97","213","Unlimited","LIVE"
"34658","2020-06-10 00:00:00","Roblox eGift Card","$15 Gift Cards;
Sister;
Music & Technology;
Value;
$25 Gift Cards;
Thanksgiving;
Occasions;
$50 Gift Cards;
Brother;
Christmas;
eGift Cards;
$20 Gift Cards;
$10 Gift Cards;
Black Friday;
Kids & Baby;
Recipient;
$100 Gift Cards;
Friend;
Birthday;
Video Games","Bakers Plus","Roblox","Gift Card Offer","07675039975","108607","Variable (5-200);
Fixed
75;100;50;25","3974.97","213","Unlimited","LIVE"
"34656","2020-06-10 00:00:00","LaRosa's Pizzeria eGift Card","$20 Gift Cards;
$10 Gift Cards;
Thank You;
Recipient;
$100 Gift Cards;
Friend;
Graduation;
$15 Gift Cards;
Sister;
Occasions;
Value;
$25 Gift Cards;
Birthday;
Congratulations;
$50 Gift Cards;
Brother;
Restaurants;
Easter;
eGift Cards","Bakers Plus","LaRosa's Family Pizzeria","Gift Card Offer","07675031643","103660","Variable (5-250);
Fixed
75;100;50;25;10;5","1745.45","56","Unlimited","LIVE"
"34582","2020-05-20 00:00:00","Happy Graduation Swap eGift","Featured;
eGift Cards;
Featured;
Graduation;
Happy Cards","Bakers Plus","Happy Graduation Swap","Gift Card Offer","07675039703","108160","Variable (25-500);
Fixed
75;100;50;200;150;25","787.39","10","Unlimited","LIVE"
"34582","2020-05-20 00:00:00","Happy Graduation Swap eGift","Featured;
eGift Cards;
Featured;
Graduation;
Happy Cards","Bakers Plus","Happy Graduation Swap","Gift Card Offer","07675039703","108160","Variable (25-500);
Fixed
75;100;50;200;150;25","787.39","10","Unlimited","LIVE"
"34517","2020-05-18 00:00:00","Home Chef eGift","Restaurants;
Home;
eGift Cards","Bakers Plus","Home Chef","Gift Card Offer","07675039735","108252","Variable (50-250);
Fixed
75;100;50;200;150","1425","10","Unlimited","LIVE"
"34510","2020-05-11 00:00:00","Frisch's Restaurants Gift Card","Brother;
Wife;
$25 Gift Cards;
Kroger;
Value;
$50 Gift Cards;
Friend;
$20 Gift Cards;
Sister;
Husband;
$100 Gift Cards;
Restaurants;
Recipient;
$15 Gift Cards;
Physical Gift Cards","Bakers Plus","Frisch's Big Boy Restaurants","Physical Gift Card Offer","07675021419","81492","Variable (15-200);
Fixed
75;100;50;25","765","23","Unlimited","LIVE"
"34510","2020-05-11 00:00:00","Frisch's Restaurants Gift Card","Brother;
Wife;
$25 Gift Cards;
Kroger;
Value;
$50 Gift Cards;
Friend;
$20 Gift Cards;
Sister;
Husband;
$100 Gift Cards;
Restaurants;
Recipient;
$15 Gift Cards;
Physical Gift Cards","Bakers Plus","Frisch's Big Boy Restaurants","Physical Gift Card Offer","07675021419","81492","Variable (15-200);
Fixed
75;100;50;25","765","23","Unlimited","LIVE"
"34481","2020-05-01 00:00:00"," Harley-Davidson™ Gift Card","$100 Gift Cards;
Husband;
Graduation;
Men;
Shopping;
Retirement;
Black Friday;
$50 Gift Cards;
Friend;
Father's Day;
Couples;
Mother's Day;
Birthday;
$25 Gift Cards;
Brother;
Christmas;
eGift Cards","Bakers Plus"," Harley-Davidson™","Gift Card Offer","07675032342","104190","Variable (25-500);
Fixed
75;100;50;25","465","7","Unlimited","LIVE"
"34470","2020-04-30 00:00:00","Fandango Now $25 Gift Card","Popular;
Friend;
Occasions;
Sister;
Teacher;
Entertainment;
Brother;
Christmas;
Recipient;
Black Friday;
Music & Technology","Bakers Plus","FandangoNOW","Physical Gift Card Offer","07675024551","89838","
Fixed
25","25","1","Unlimited","LIVE"
"34458","2020-04-29 00:00:00","Fandango Now $25 eGift","Friend;
Occasions;
Sister;
Music & Technology;
Back to School;
Teacher;
Entertainment;
Brother;
Christmas;
Recipient;
Black Friday;
eGift Cards","Bakers Plus","FandangoNOW","Gift Card Offer","07675021439","81532","
Fixed
25","425","17","Unlimited","LIVE"
"34458","2020-04-29 00:00:00","Fandango Now $25 eGift","Friend;
Occasions;
Sister;
Music & Technology;
Back to School;
Teacher;
Entertainment;
Brother;
Christmas;
Recipient;
Black Friday;
eGift Cards","Bakers Plus","FandangoNOW","Gift Card Offer","07675021439","81532","
Fixed
25","425","17","Unlimited","LIVE"
"34370","2020-04-23 00:00:00","Victoria's Secret PINK eGift","Occasions;
Recipient;
$50 Gift Cards;
Black Friday;
Mother's Day;
eGift Cards;
Back to School;
$20 Gift Cards;
Sister;
Wedding;
Value;
$100 Gift Cards;
Christmas;
Valentine's Day;
$10 Gift Cards;
$15 Gift Cards;
Friend;
Birthday;
Clothing;
Wife;
$25 Gift Cards;
Anniversary;
Women","Bakers Plus","Victoria's Secret PINK","Gift Card Offer","07675028770","94391","Variable (5-500);
Fixed
75;100;50;25","2092","45","Unlimited","LIVE"
"34369","2020-04-23 00:00:00","Victoria's Secret eGift","$50 Gift Cards;
$10 Gift Cards;
Christmas;
Valentine's Day;
$15 Gift Cards;
Sister;
Birthday;
eGift Cards;
$25 Gift Cards;
Friend;
Anniversary;
Back to School;
$100 Gift Cards;
Black Friday;
Mother's Day;
$20 Gift Cards;
Wife;
Wedding;
Clothing;
Women","Bakers Plus","Victoria's Secret","Gift Card Offer","07675028763","94369","Variable (5-500);
Fixed
75;100;50;25","8365.05","135","Unlimited","LIVE"
